Estrato_num,Es_Femenino,Es_Primiparo,Es_Activo,Cuotas,Valor_nota_debito,Valor_financiacion,Mora_Semestre_Anterior,N_Moras_Hist,Pct_Mora_Hist,Es_Largo_Plazo,Anio,Semestre,Nivel_Formacion_Ord,En_Mora_Real,Prob_Mora,Prediccion,Cluster,Zona_Riesgo
3,1,1,1,5,635035.0,3175175.0,0,0,0.0,0,2023,1,2,0,0.4362172390476308,0,0.0,Amarillo (30-60%)
3,1,1,1,5,635035.0,3175175.0,0,0,0.0,0,2023,1,2,0,0.4362172390476308,0,0.0,Amarillo (30-60%)
3,1,1,0,1,4049500.0,4049500.0,0,0,0.0,0,2023,1,2,0,0.42581874980838663,0,0.0,Amarillo (30-60%)
3,1,1,0,1,4438000.0,4438000.0,0,0,0.0,0,2023,1,2,0,0.43216744468944107,0,0.0,Amarillo (30-60%)
5,0,1,0,1,4049500.0,4049500.0,0,0,0.0,0,2023,1,2,0,0.4310669110985115,0,0.0,Amarillo (30-60%)
2,0,1,0,1,4748000.0,4748000.0,0,0,0.0,0,2023,1,2,0,0.48044632249318103,0,0.0,Amarillo (30-60%)
1,1,1,0,1,4049500.0,4049500.0,0,0,0.0,0,2023,1,2,0,0.4508672511180207,0,0.0,Amarillo (30-60%)
4,1,1,0,1,4360500.0,4360500.0,0,0,0.0,0,2023,1,2,0,0.41846796383080787,0,0.0,Amarillo (30-60%)
3,1,1,0,1,4360500.0,4360500.0,1,1,0.25,0,2023,1,2,1,0.9722619166364033,1,0.0,Rojo (80-100%)
4,0,1,0,1,4114500.0,4114500.0,1,6,1.0,0,2023,1,2,1,0.9990695992152908,1,0.0,Rojo (80-100%)
2,0,1,0,1,4360500.0,4360500.0,0,0,0.0,0,2023,1,2,0,0.4739970374539518,0,0.0,Amarillo (30-60%)
3,1,1,0,1,4360500.0,4360500.0,1,4,1.0,0,2023,1,2,1,0.9980544888467816,1,0.0,Rojo (80-100%)
2,0,1,0,1,3524500.0,3524500.0,0,0,0.0,0,2023,1,2,0,0.4601155325876956,0,0.0,Amarillo (30-60%)
4,0,1,1,1,4438000.0,4438000.0,1,5,0.7142857142857143,0,2023,1,2,1,0.9977428654309205,1,0.0,Rojo (80-100%)
4,1,1,0,1,4360500.0,4360500.0,0,0,0.0,0,2023,1,2,0,0.41846796383080787,0,0.0,Amarillo (30-60%)
3,1,1,0,1,4114500.0,4114500.0,0,0,0.0,0,2023,1,2,0,0.4268793077532608,0,0.0,Amarillo (30-60%)
3,1,1,0,1,4360500.0,4360500.0,0,0,0.0,0,2023,1,2,0,0.4308991242183774,0,0.0,Amarillo (30-60%)
3,1,1,1,1,4049500.0,4049500.0,0,0,0.0,0,2023,1,2,1,0.4416235646532268,0,0.0,Amarillo (30-60%)
2,1,1,0,1,4114500.0,4114500.0,0,0,0.0,0,2023,1,2,0,0.4393715511039865,0,0.0,Amarillo (30-60%)
4,0,1,0,1,1962225.0,1962225.0,0,0,0.0,0,2023,1,2,0,0.40954052868386037,0,0.0,Amarillo (30-60%)
3,1,1,0,1,4360500.0,4360500.0,0,0,0.0,0,2023,1,2,0,0.4308991242183774,0,0.0,Amarillo (30-60%)
3,0,1,1,1,4114500.0,4114500.0,0,0,0.0,0,2023,1,2,0,0.47326470180141594,0,0.0,Amarillo (30-60%)
4,1,1,0,1,4360500.0,4360500.0,0,0,0.0,0,2023,1,2,1,0.41846796383080787,0,0.0,Amarillo (30-60%)
2,1,1,0,1,4114500.0,4114500.0,0,0,0.0,0,2023,1,2,0,0.4393715511039865,0,0.0,Amarillo (30-60%)
3,1,1,0,1,4192000.0,4192000.0,0,0,0.0,0,2023,1,2,0,0.4281446976382784,0,0.0,Amarillo (30-60%)
2,0,1,1,1,3842500.0,3842500.0,1,1,0.3333333333333333,0,2023,1,2,1,0.981017294527509,1,0.0,Rojo (80-100%)
4,1,1,0,1,4114500.0,4114500.0,0,0,0.0,0,2023,1,2,0,0.4144796554592017,0,0.0,Amarillo (30-60%)
3,1,1,0,1,4360500.0,4360500.0,0,0,0.0,0,2023,1,2,0,0.4308991242183774,0,0.0,Amarillo (30-60%)
4,1,1,1,1,4049500.0,4049500.0,0,0,0.0,0,2023,1,2,0,0.42911630129189526,0,0.0,Amarillo (30-60%)
4,1,1,0,1,4360500.0,4360500.0,0,0,0.0,0,2023,1,2,0,0.41846796383080787,0,0.0,Amarillo (30-60%)
3,0,1,0,1,4114500.0,4114500.0,0,0,0.0,0,2023,1,2,0,0.45725481503794785,0,0.0,Amarillo (30-60%)
3,0,1,0,1,4049500.0,4049500.0,0,0,0.0,0,2023,1,2,0,0.45617885865580854,0,0.0,Amarillo (30-60%)
3,0,1,0,1,4360500.0,4360500.0,0,0,0.0,0,2023,1,2,0,0.4613304248695463,0,0.0,Amarillo (30-60%)
4,1,1,0,1,4940500.0,4940500.0,0,0,0.0,0,2023,1,2,0,0.4279127030854394,0,0.0,Amarillo (30-60%)
3,0,1,0,1,2695000.0,2695000.0,0,0,0.0,0,2023,1,2,0,0.43386534601434895,0,0.0,Amarillo (30-60%)
2,0,1,0,1,4114500.0,4114500.0,0,0,0.0,0,2023,1,2,0,0.46990714296674624,0,0.0,Amarillo (30-60%)
3,1,1,0,1,2057250.0,2057250.0,0,0,0.0,0,2023,1,2,0,0.39368713499502295,0,0.0,Amarillo (30-60%)
2,1,1,0,1,4438000.0,4438000.0,0,0,0.0,0,2023,1,2,0,0.4446943653978012,0,0.0,Amarillo (30-60%)
3,0,1,0,5,721700.0,3608500.0,0,0,0.0,0,2023,1,2,0,0.45091390748101867,0,0.0,Amarillo (30-60%)
3,0,1,0,5,721700.0,3608500.0,0,0,0.0,0,2023,1,2,0,0.45091390748101867,0,0.0,Amarillo (30-60%)
3,0,1,0,5,721700.0,3608500.0,0,0,0.0,0,2023,1,2,0,0.45091390748101867,0,0.0,Amarillo (30-60%)
3,0,1,0,5,721700.0,3608500.0,0,0,0.0,0,2023,1,2,0,0.45091390748101867,0,0.0,Amarillo (30-60%)
3,0,1,0,5,721700.0,3608500.0,0,0,0.0,0,2023,1,2,0,0.45091390748101867,0,0.0,Amarillo (30-60%)
2,1,1,0,1,4360500.0,4360500.0,0,0,0.0,0,2023,1,2,0,0.4434179898029014,0,0.0,Amarillo (30-60%)
3,1,1,1,5,773800.0,3869000.0,0,0,0.0,0,2023,1,2,0,0.436496745792782,0,0.0,Amarillo (30-60%)
3,1,1,1,5,773800.0,3869000.0,0,0,0.0,0,2023,1,2,0,0.436496745792782,0,0.0,Amarillo (30-60%)
3,1,1,1,5,773800.0,3869000.0,0,0,0.0,0,2023,1,2,0,0.436496745792782,0,0.0,Amarillo (30-60%)
3,1,1,1,5,773800.0,3869000.0,0,0,0.0,0,2023,1,2,0,0.436496745792782,0,0.0,Amarillo (30-60%)
3,1,1,1,5,773800.0,3869000.0,0,0,0.0,0,2023,1,2,0,0.436496745792782,0,0.0,Amarillo (30-60%)
2,1,1,0,1,4049500.0,4049500.0,0,0,0.0,0,2023,1,2,0,0.4383036923952213,0,0.0,Amarillo (30-60%)
2,0,1,0,1,4940500.0,4940500.0,0,0,0.0,0,2023,1,2,0,0.48365271987825037,0,0.0,Amarillo (30-60%)
1,1,1,0,1,4438000.0,4438000.0,0,0,0.0,0,2023,1,2,0,0.45729197286508394,0,0.0,Amarillo (30-60%)
3,1,1,0,5,1046520.0,5232600.0,0,0,0.0,0,2023,1,2,0,0.4212815938567615,0,0.0,Amarillo (30-60%)
3,1,1,0,5,1046520.0,5232600.0,0,0,0.0,0,2023,1,2,0,0.4212815938567615,0,0.0,Amarillo (30-60%)
3,1,1,0,5,1046520.0,5232600.0,0,0,0.0,0,2023,1,2,0,0.4212815938567615,0,0.0,Amarillo (30-60%)
3,1,1,0,5,1046520.0,5232600.0,0,0,0.0,0,2023,1,2,0,0.4212815938567615,0,0.0,Amarillo (30-60%)
3,1,1,0,5,1046520.0,5232600.0,0,0,0.0,0,2023,1,2,0,0.4212815938567615,0,0.0,Amarillo (30-60%)
3,1,1,0,5,1619800.0,8099000.0,0,0,0.0,0,2023,1,2,0,0.422426665371978,0,0.0,Amarillo (30-60%)
3,1,1,0,5,1619800.0,8099000.0,0,0,0.0,0,2023,1,2,0,0.422426665371978,0,0.0,Amarillo (30-60%)
3,1,1,0,5,1619800.0,8099000.0,0,0,0.0,0,2023,1,2,0,0.422426665371978,0,0.0,Amarillo (30-60%)
3,1,1,0,5,1619800.0,8099000.0,0,0,0.0,0,2023,1,2,0,0.422426665371978,0,0.0,Amarillo (30-60%)
3,1,1,0,5,1619800.0,8099000.0,0,0,0.0,0,2023,1,2,0,0.422426665371978,0,0.0,Amarillo (30-60%)
