Nota_debito,Cliente,Prob_Mora,Zona_Riesgo
2962452,22505612,0.2406,BAJO
2962453,22505612,0.2406,BAJO
2962463,2236004,0.2098,BAJO
2962464,2236004,0.2098,BAJO
2962465,2236004,0.2098,BAJO
2962466,2236004,0.2098,BAJO
2962467,2236004,0.2098,BAJO
2962424,2242484,0.2776,BAJO
2962425,2242484,0.2776,BAJO
2962426,2242484,0.2776,BAJO
2962427,2242484,0.2776,BAJO
2962428,2242484,0.2776,BAJO
2964302,22500042,0.2594,BAJO
2964303,22500042,0.2594,BAJO
2964304,22500042,0.2594,BAJO
2964305,22500042,0.2594,BAJO
2964306,22500042,0.2594,BAJO
2962056,2242478,0.2594,BAJO
2962057,2242478,0.2594,BAJO
2962058,2242478,0.2594,BAJO
2962059,2242478,0.2594,BAJO
2962060,2242478,0.2594,BAJO
2960259,2246913,0.1093,BAJO
2960260,2246913,0.1093,BAJO
2960261,2246913,0.1093,BAJO
2960262,2246913,0.1093,BAJO
2960263,2246913,0.1093,BAJO
2960662,2240085,0.2891,BAJO
2963731,2242079,0.401,MEDIO
2963732,2242079,0.401,MEDIO
2963733,2242079,0.401,MEDIO
2963734,2242079,0.401,MEDIO
2963735,2242079,0.401,MEDIO
2962026,2206256,0.1462,BAJO
2962027,2206256,0.1462,BAJO
2962028,2206256,0.1462,BAJO
2962029,2206256,0.1462,BAJO
2962030,2206256,0.1462,BAJO
2962431,22505441,0.223,BAJO
2962432,22505441,0.223,BAJO
2962433,22505441,0.223,BAJO
2962434,22505441,0.223,BAJO
2962435,22505441,0.223,BAJO
2962498,2181542,0.2609,BAJO
2962499,2181542,0.2609,BAJO
2962500,2181542,0.2609,BAJO
2962501,2181542,0.2609,BAJO
2962502,2181542,0.2609,BAJO
2961608,22506334,0.2251,BAJO
2961609,22506334,0.2251,BAJO
2961610,22506334,0.2251,BAJO
2961611,22506334,0.2251,BAJO
2961612,22506334,0.2251,BAJO
2960266,2231873,0.3925,MEDIO
2960267,2231873,0.3925,MEDIO
2960268,2231873,0.3925,MEDIO
2960269,2231873,0.3925,MEDIO
2960270,2231873,0.3925,MEDIO
2961638,22500188,0.2697,BAJO
2961639,22500188,0.2697,BAJO
2961640,22500188,0.2697,BAJO
2961641,22500188,0.2697,BAJO
2961642,22500188,0.2697,BAJO
2962984,2244184,0.2211,BAJO
2962985,2244184,0.2211,BAJO
2962986,2244184,0.2211,BAJO
2962987,2244184,0.2211,BAJO
2962988,2244184,0.2211,BAJO
2962258,22500325,0.2332,BAJO
2962259,22500325,0.2332,BAJO
2962260,22500325,0.2332,BAJO
2962261,22500325,0.2332,BAJO
2962262,22500325,0.2332,BAJO
2965542,2240865,0.2184,BAJO
2965543,2240865,0.2184,BAJO
2965544,2240865,0.2184,BAJO
2965545,2240865,0.2184,BAJO
2965546,2240865,0.2184,BAJO
2960800,2236546,0.2978,BAJO
2960807,2236546,0.2978,BAJO
2960811,2236546,0.2978,BAJO
2960814,2236546,0.2978,BAJO
2960815,2236546,0.2978,BAJO
2961414,2241566,0.2149,BAJO
2961415,2241566,0.2149,BAJO
2961416,2241566,0.2149,BAJO
2961417,2241566,0.2149,BAJO
2961418,2241566,0.2149,BAJO
2962137,22500341,0.2697,BAJO
2962138,22500341,0.2697,BAJO
2962139,22500341,0.2697,BAJO
2962140,22500341,0.2697,BAJO
2962141,22500341,0.2697,BAJO
2961506,22500039,0.2594,BAJO
2961507,22500039,0.2594,BAJO
2961508,22500039,0.2594,BAJO
2961509,22500039,0.2594,BAJO
2961510,22500039,0.2594,BAJO
2961486,2240766,0.189,BAJO
2961487,2240766,0.189,BAJO
2961488,2240766,0.189,BAJO
2961489,2240766,0.189,BAJO
2961490,2240766,0.189,BAJO
2961480,2215008,0.1462,BAJO
2961481,2215008,0.1462,BAJO
2961482,2215008,0.1462,BAJO
2961483,2215008,0.1462,BAJO
2961484,2215008,0.1462,BAJO
2962034,22501649,0.2594,BAJO
2962035,22501649,0.2594,BAJO
2962036,22501649,0.2594,BAJO
2962037,22501649,0.2594,BAJO
2962038,22501649,0.2594,BAJO
2960345,22505915,0.2332,BAJO
2960346,22505915,0.2332,BAJO
2960347,22505915,0.2332,BAJO
2960348,22505915,0.2332,BAJO
2960349,22505915,0.2332,BAJO
2962013,22502085,0.2211,BAJO
2962014,22502085,0.2211,BAJO
2962015,22502085,0.2211,BAJO
2962016,22502085,0.2211,BAJO
2962017,22502085,0.2211,BAJO
2960423,22501241,0.2794,BAJO
2962047,22500116,0.1184,BAJO
2962048,22500116,0.1184,BAJO
2962049,22500116,0.1184,BAJO
2962050,22500116,0.1184,BAJO
2962051,22500116,0.1184,BAJO
2960390,2180620,0.263,BAJO
2960391,2180620,0.263,BAJO
2960392,2180620,0.263,BAJO
2960393,2180620,0.263,BAJO
2960394,2180620,0.263,BAJO
2962091,2235026,0.1842,BAJO
2962092,2235026,0.1842,BAJO
2962093,2235026,0.1842,BAJO
2962094,2235026,0.1842,BAJO
2962095,2235026,0.1842,BAJO
2960578,22506131,0.2668,BAJO
2960579,22506131,0.2668,BAJO
2960580,22506131,0.2668,BAJO
2960581,22506131,0.2668,BAJO
2967215,22506738,0.2193,BAJO
2967216,22506738,0.2193,BAJO
2967217,22506738,0.2193,BAJO
2967218,22506738,0.2193,BAJO
2967219,22506738,0.2193,BAJO
2961772,2211318,0.3263,MEDIO
2961773,2211318,0.3263,MEDIO
2961778,2211318,0.3263,MEDIO
2961779,2211318,0.3263,MEDIO
2961780,2211318,0.3263,MEDIO
2960416,2240171,0.2594,BAJO
2960417,2240171,0.2594,BAJO
2960418,2240171,0.2594,BAJO
2960419,2240171,0.2594,BAJO
2960420,2240171,0.2594,BAJO
2961804,2240751,0.292,BAJO
2961805,2240751,0.292,BAJO
2961806,2240751,0.292,BAJO
2961807,2240751,0.292,BAJO
2961808,2240751,0.292,BAJO
2964721,2240733,0.1945,BAJO
2964722,2240733,0.1945,BAJO
2964723,2240733,0.1945,BAJO
2964724,2240733,0.1945,BAJO
2964725,2240733,0.1945,BAJO
2964155,2248591,0.2243,BAJO
2964157,2248591,0.2243,BAJO
2964194,2248591,0.2243,BAJO
2964195,2248591,0.2243,BAJO
2964196,2248591,0.2243,BAJO
2962096,2245847,0.2564,BAJO
2962098,2245847,0.2564,BAJO
2962100,2245847,0.2564,BAJO
2962110,2245847,0.2564,BAJO
2962111,2245847,0.2564,BAJO
2962208,2200143,0.1378,BAJO
2962209,2200143,0.1378,BAJO
2962210,2200143,0.1378,BAJO
2962211,2200143,0.1378,BAJO
2962212,2200143,0.1378,BAJO
2960429,2240761,0.1694,BAJO
2960430,2240761,0.1694,BAJO
2960431,2240761,0.1694,BAJO
2960432,2240761,0.1694,BAJO
2960433,2240761,0.1694,BAJO
2961675,2195223,0.2581,BAJO
2968333,22506288,0.2203,BAJO
2968334,22506288,0.2203,BAJO
2968335,22506288,0.2203,BAJO
2968336,22506288,0.2203,BAJO
2968337,22506288,0.2203,BAJO
2961817,2231715,0.2594,BAJO
2961818,2231715,0.2594,BAJO
2961819,2231715,0.2594,BAJO
2961820,2231715,0.2594,BAJO
2961821,2231715,0.2594,BAJO
2961622,2241470,0.2258,BAJO
2961623,2241470,0.2258,BAJO
2961624,2241470,0.2258,BAJO
2961625,2241470,0.2258,BAJO
2961626,2241470,0.2258,BAJO
2961791,2242047,0.1462,BAJO
2961792,2242047,0.1462,BAJO
2961793,2242047,0.1462,BAJO
2961794,2242047,0.1462,BAJO
2961795,2242047,0.1462,BAJO
2961155,2205127,0.2797,BAJO
2961123,22501831,0.2803,BAJO
2961130,22501831,0.2803,BAJO
2961151,22501831,0.2803,BAJO
2961152,22501831,0.2803,BAJO
2961153,22501831,0.2803,BAJO
2965627,2241132,0.2665,BAJO
2965628,2241132,0.2665,BAJO
2965652,2241132,0.2665,BAJO
2965653,2241132,0.2665,BAJO
2963823,2231705,0.2071,BAJO
2963824,2231705,0.2071,BAJO
2963825,2231705,0.2071,BAJO
2963826,2231705,0.2071,BAJO
2963827,2231705,0.2071,BAJO
2962400,2110690,0.2753,BAJO
2962401,2110690,0.2753,BAJO
2962402,2110690,0.2753,BAJO
2962403,2110690,0.2753,BAJO
2962404,2110690,0.2753,BAJO
2962363,2181275,0.2145,BAJO
2962364,2181275,0.2145,BAJO
2962365,2181275,0.2145,BAJO
2962366,2181275,0.2145,BAJO
2962367,2181275,0.2145,BAJO
2964495,22501414,0.3579,MEDIO
2964496,22501414,0.3579,MEDIO
2964497,22501414,0.3579,MEDIO
2964498,22501414,0.3579,MEDIO
2962357,2248945,0.3062,MEDIO
2966735,2221474,0.401,MEDIO
2966736,2221474,0.401,MEDIO
2966737,2221474,0.401,MEDIO
2966738,2221474,0.401,MEDIO
2966739,2221474,0.401,MEDIO
2964924,2225451,0.1281,BAJO
2964925,2225451,0.1281,BAJO
2964926,2225451,0.1281,BAJO
2964927,2225451,0.1281,BAJO
2964928,2225451,0.1281,BAJO
2961864,2226287,0.146,BAJO
2961865,2226287,0.146,BAJO
2961866,2226287,0.146,BAJO
2961867,2226287,0.146,BAJO
2961868,2226287,0.146,BAJO
2969665,2248588,0.1411,BAJO
2969666,2248588,0.1411,BAJO
2969667,2248588,0.1411,BAJO
2969668,2248588,0.1411,BAJO
2969669,2248588,0.1411,BAJO
2963564,22506545,0.3152,MEDIO
2963565,22506545,0.3152,MEDIO
2963566,22506545,0.3152,MEDIO
2963567,22506545,0.3152,MEDIO
2963568,22506545,0.3152,MEDIO
2965476,2248601,0.1685,BAJO
2965477,2248601,0.1685,BAJO
2965478,2248601,0.1685,BAJO
2965479,2248601,0.1685,BAJO
2965480,2248601,0.1685,BAJO
2962071,2231704,0.4228,MEDIO
2962072,2231704,0.4228,MEDIO
2962073,2231704,0.4228,MEDIO
2962074,2231704,0.4228,MEDIO
2962075,2231704,0.4228,MEDIO
2967205,22506365,0.2724,BAJO
2966316,2250729,0.2098,BAJO
2966317,2250729,0.2098,BAJO
2966318,2250729,0.2098,BAJO
2966319,2250729,0.2098,BAJO
2966320,2250729,0.2098,BAJO
2960740,22502179,0.2697,BAJO
2960746,22502179,0.2697,BAJO
2960750,22502179,0.2697,BAJO
2960751,22502179,0.2697,BAJO
2960753,22502179,0.2697,BAJO
2961663,2200319,0.1705,BAJO
2961664,2200319,0.1705,BAJO
2961665,2200319,0.1705,BAJO
2961666,2200319,0.1705,BAJO
2961667,2200319,0.1705,BAJO
2961878,2232166,0.2162,BAJO
2961879,2232166,0.2162,BAJO
2961880,2232166,0.2162,BAJO
2961881,2232166,0.2162,BAJO
2961882,2232166,0.2162,BAJO
2964340,22500054,0.224,BAJO
2964341,22500054,0.224,BAJO
2964342,22500054,0.224,BAJO
2964343,22500054,0.224,BAJO
2964344,22500054,0.224,BAJO
2966906,22501622,0.1976,BAJO
2966064,22506752,0.2203,BAJO
2966065,22506752,0.2203,BAJO
2966066,22506752,0.2203,BAJO
2966067,22506752,0.2203,BAJO
2966068,22506752,0.2203,BAJO
2964325,2240182,0.2332,BAJO
2964327,2240182,0.2332,BAJO
2964329,2240182,0.2332,BAJO
2964330,2240182,0.2332,BAJO
2964331,2240182,0.2332,BAJO
2964902,2251275,0.2334,BAJO
2964903,2251275,0.2334,BAJO
2964904,2251275,0.2334,BAJO
2964905,2251275,0.2334,BAJO
2964906,2251275,0.2334,BAJO
2963275,2194962,0.2796,BAJO
2967711,22502346,0.2698,BAJO
2967712,22502346,0.2698,BAJO
2967713,22502346,0.2698,BAJO
2967714,22502346,0.2698,BAJO
2964753,22505276,0.2489,BAJO
2964754,22505276,0.2489,BAJO
2964755,22505276,0.2489,BAJO
2964756,22505276,0.2489,BAJO
2964757,22505276,0.2489,BAJO
2962764,2226055,0.4337,MEDIO
2963158,2235671,0.2195,BAJO
2963161,2235671,0.2195,BAJO
2963162,2235671,0.2195,BAJO
2963163,2235671,0.2195,BAJO
2963164,2235671,0.2195,BAJO
2965396,2240411,0.133,BAJO
2965397,2240411,0.133,BAJO
2965398,2240411,0.133,BAJO
2965399,2240411,0.133,BAJO
2965400,2240411,0.133,BAJO
2964444,2222056,0.3681,MEDIO
2964445,2222056,0.3681,MEDIO
2964446,2222056,0.3681,MEDIO
2964447,2222056,0.3681,MEDIO
2964448,2222056,0.3681,MEDIO
2963136,2236925,0.4244,MEDIO
2963137,2236925,0.4244,MEDIO
2963138,2236925,0.4244,MEDIO
2963139,2236925,0.4244,MEDIO
2963140,2236925,0.4244,MEDIO
2964309,22505156,0.3481,MEDIO
2964316,22505156,0.3481,MEDIO
2964322,22505156,0.3481,MEDIO
2964346,22505156,0.3481,MEDIO
2966581,22506635,0.1354,BAJO
2966582,22506635,0.1354,BAJO
2966583,22506635,0.1354,BAJO
2966584,22506635,0.1354,BAJO
2962974,22500244,0.2593,BAJO
2962975,22500244,0.2593,BAJO
2962976,22500244,0.2593,BAJO
2962977,22500244,0.2593,BAJO
2962978,22500244,0.2593,BAJO
2962932,22502863,0.2917,BAJO
2963263,22500934,0.2754,BAJO
2963264,22500934,0.2754,BAJO
2963265,22500934,0.2754,BAJO
2963266,22500934,0.2754,BAJO
2965523,2220333,0.3045,MEDIO
2965525,2220333,0.3045,MEDIO
2965527,2220333,0.3045,MEDIO
2965547,2220333,0.3045,MEDIO
2965548,2220333,0.3045,MEDIO
2963286,2210799,0.256,BAJO
2963287,2210799,0.256,BAJO
2963288,2210799,0.256,BAJO
2963289,2210799,0.256,BAJO
2963290,2210799,0.256,BAJO
2964348,2230192,0.1794,BAJO
2964349,2230192,0.1794,BAJO
2964350,2230192,0.1794,BAJO
2964351,2230192,0.1794,BAJO
2964352,2230192,0.1794,BAJO
2964210,2190997,0.2439,BAJO
2966308,22500797,0.1922,BAJO
2966309,22500797,0.1922,BAJO
2966310,22500797,0.1922,BAJO
2966311,22500797,0.1922,BAJO
2966312,22500797,0.1922,BAJO
2966521,22505995,0.2541,BAJO
2966522,22505995,0.2541,BAJO
2966523,22505995,0.2541,BAJO
2966524,22505995,0.2541,BAJO
2966525,22505995,0.2541,BAJO
2964144,22506701,0.2686,BAJO
2964145,22506701,0.2686,BAJO
2964146,22506701,0.2686,BAJO
2964147,22506701,0.2686,BAJO
2964148,22506701,0.2686,BAJO
2969356,22506415,0.2048,BAJO
2969358,22506415,0.2048,BAJO
2966686,22505345,0.1353,BAJO
2966687,22505345,0.1353,BAJO
2966688,22505345,0.1353,BAJO
2966689,22505345,0.1353,BAJO
2966690,22505345,0.1353,BAJO
2963119,2170087,0.1597,BAJO
2963120,2170087,0.1597,BAJO
2963121,2170087,0.1597,BAJO
2963122,2170087,0.1597,BAJO
2963123,2170087,0.1597,BAJO
2969928,22506776,0.1199,BAJO
2969929,22506776,0.1199,BAJO
2969930,22506776,0.1199,BAJO
2969931,22506776,0.1199,BAJO
2969932,22506776,0.1199,BAJO
2966740,22500533,0.2215,BAJO
2966741,22500533,0.2215,BAJO
2966742,22500533,0.2215,BAJO
2966743,22500533,0.2215,BAJO
2966744,22500533,0.2215,BAJO
2972549,2216157,0.3644,MEDIO
2972550,2216157,0.3644,MEDIO
2972551,2216157,0.3644,MEDIO
2972552,2216157,0.3644,MEDIO
2972553,2216157,0.3644,MEDIO
2967610,22506601,0.3465,MEDIO
2967611,22506601,0.3465,MEDIO
2967612,22506601,0.3465,MEDIO
2967613,22506601,0.3465,MEDIO
2973899,22501251,0.2234,BAJO
2973900,22501251,0.2234,BAJO
2973901,22501251,0.2234,BAJO
2973902,22501251,0.2234,BAJO
2973903,22501251,0.2234,BAJO
2964552,2235748,0.2676,BAJO
2964553,2235748,0.2676,BAJO
2964554,2235748,0.2676,BAJO
2964555,2235748,0.2676,BAJO
2964556,2235748,0.2676,BAJO
2963206,2249067,0.2203,BAJO
2963207,2249067,0.2203,BAJO
2963208,2249067,0.2203,BAJO
2963209,2249067,0.2203,BAJO
2963210,2249067,0.2203,BAJO
2963071,2185430,0.2756,BAJO
2963072,2185430,0.2756,BAJO
2963073,2185430,0.2756,BAJO
2963074,2185430,0.2756,BAJO
2963075,2185430,0.2756,BAJO
2963180,22502059,0.2643,BAJO
2963181,22502059,0.2643,BAJO
2963182,22502059,0.2643,BAJO
2963183,22502059,0.2643,BAJO
2964069,2175298,0.2992,BAJO
2974699,22505882,0.1545,BAJO
2974700,22505882,0.1545,BAJO
2974701,22505882,0.1545,BAJO
2974702,22505882,0.1545,BAJO
2962759,2220104,0.3114,MEDIO
2963218,22506143,0.2332,BAJO
2963219,22506143,0.2332,BAJO
2963220,22506143,0.2332,BAJO
2963221,22506143,0.2332,BAJO
2963222,22506143,0.2332,BAJO
2964123,2230160,0.2279,BAJO
2964124,2230160,0.2279,BAJO
2964125,2230160,0.2279,BAJO
2964126,2230160,0.2279,BAJO
2964127,2230160,0.2279,BAJO
2966750,2242068,0.263,BAJO
2966751,2242068,0.263,BAJO
2966752,2242068,0.263,BAJO
2966753,2242068,0.263,BAJO
2966754,2242068,0.263,BAJO
2962736,2210302,0.2241,BAJO
2962737,2210302,0.2241,BAJO
2962738,2210302,0.2241,BAJO
2962739,2210302,0.2241,BAJO
2962740,2210302,0.2241,BAJO
2964700,22506773,0.3043,MEDIO
2964709,22506773,0.3043,MEDIO
2964740,22506773,0.3043,MEDIO
2964741,22506773,0.3043,MEDIO
2964742,22506773,0.3043,MEDIO
2962768,2226305,0.2246,BAJO
2962769,2226305,0.2246,BAJO
2962770,2226305,0.2246,BAJO
2962771,2226305,0.2246,BAJO
2962772,2226305,0.2246,BAJO
2968644,22500975,0.1973,BAJO
2964271,2215777,0.2245,BAJO
2964272,2215777,0.2245,BAJO
2964273,2215777,0.2245,BAJO
2964274,2215777,0.2245,BAJO
2964275,2215777,0.2245,BAJO
2966829,2236050,0.3263,MEDIO
2966830,2236050,0.3263,MEDIO
2966831,2236050,0.3263,MEDIO
2966832,2236050,0.3263,MEDIO
2966833,2236050,0.3263,MEDIO
2965944,22506364,0.3157,MEDIO
2965964,22506364,0.3157,MEDIO
2965965,22506364,0.3157,MEDIO
2965966,22506364,0.3157,MEDIO
2965967,22506364,0.3157,MEDIO
2963785,2248390,0.128,BAJO
2963786,2248390,0.128,BAJO
2963787,2248390,0.128,BAJO
2963788,2248390,0.128,BAJO
2966167,22505263,0.136,BAJO
2966168,22505263,0.136,BAJO
2966169,22505263,0.136,BAJO
2966170,22505263,0.136,BAJO
2966372,2236183,0.2594,BAJO
2966373,2236183,0.2594,BAJO
2966374,2236183,0.2594,BAJO
2966375,2236183,0.2594,BAJO
2966376,2236183,0.2594,BAJO
2966834,22506484,0.2246,BAJO
2966836,22506484,0.2246,BAJO
2966843,22506484,0.2246,BAJO
2966858,22506484,0.2246,BAJO
2966859,22506484,0.2246,BAJO
2963591,2200242,0.4235,MEDIO
2963592,2200242,0.4235,MEDIO
2963593,2200242,0.4235,MEDIO
2963594,2200242,0.4235,MEDIO
2963595,2200242,0.4235,MEDIO
2963669,2251126,0.2976,BAJO
2964612,2225330,0.3389,MEDIO
2964613,2225330,0.3389,MEDIO
2964614,2225330,0.3389,MEDIO
2964615,2225330,0.3389,MEDIO
2964616,2225330,0.3389,MEDIO
2963944,2247358,0.4502,MEDIO
2965958,22506584,0.3139,MEDIO
2965959,22506584,0.3139,MEDIO
2965960,22506584,0.3139,MEDIO
2965961,22506584,0.3139,MEDIO
2965962,22506584,0.3139,MEDIO
2963618,2230551,0.2203,BAJO
2963619,2230551,0.2203,BAJO
2963620,2230551,0.2203,BAJO
2963621,2230551,0.2203,BAJO
2963622,2230551,0.2203,BAJO
2964165,22506748,0.2406,BAJO
2964166,22506748,0.2406,BAJO
2964167,22506748,0.2406,BAJO
2964168,22506748,0.2406,BAJO
2964169,22506748,0.2406,BAJO
2963623,2215306,0.344,MEDIO
2967629,22505202,0.3579,MEDIO
2967630,22505202,0.3579,MEDIO
2967631,22505202,0.3579,MEDIO
2967632,22505202,0.3579,MEDIO
2970745,22505438,0.2226,BAJO
2970746,22505438,0.2226,BAJO
2970747,22505438,0.2226,BAJO
2970748,22505438,0.2226,BAJO
2970749,22505438,0.2226,BAJO
2963738,2226855,0.3242,MEDIO
2963794,2226855,0.3242,MEDIO
2963796,2226855,0.3242,MEDIO
2963798,2226855,0.3242,MEDIO
2963854,2226855,0.3242,MEDIO
2967270,22505351,0.2518,BAJO
2967271,22505351,0.2518,BAJO
2967272,22505351,0.2518,BAJO
2967273,22505351,0.2518,BAJO
2967274,22505351,0.2518,BAJO
2968173,2240107,0.2195,BAJO
2968176,2240107,0.2195,BAJO
2968181,2240107,0.2195,BAJO
2968183,2240107,0.2195,BAJO
2968184,2240107,0.2195,BAJO
2966236,2226725,0.2201,BAJO
2966237,2226725,0.2201,BAJO
2966238,2226725,0.2201,BAJO
2966239,2226725,0.2201,BAJO
2966240,2226725,0.2201,BAJO
2963749,2185031,0.2784,BAJO
2963750,2185031,0.2784,BAJO
2963751,2185031,0.2784,BAJO
2963752,2185031,0.2784,BAJO
2963753,2185031,0.2784,BAJO
2963803,2230533,0.3439,MEDIO
2963804,2230533,0.3439,MEDIO
2963805,2230533,0.3439,MEDIO
2963806,2230533,0.3439,MEDIO
2963807,2230533,0.3439,MEDIO
2966910,22502053,0.2668,BAJO
2966911,22502053,0.2668,BAJO
2966912,22502053,0.2668,BAJO
2966913,22502053,0.2668,BAJO
2963756,2200603,0.3251,MEDIO
2963757,2200603,0.3251,MEDIO
2963758,2200603,0.3251,MEDIO
2963759,2200603,0.3251,MEDIO
2963760,2200603,0.3251,MEDIO
2964262,2217227,0.29,BAJO
2963848,2200339,0.3173,MEDIO
2963849,2200339,0.3173,MEDIO
2963850,2200339,0.3173,MEDIO
2963851,2200339,0.3173,MEDIO
2963852,2200339,0.3173,MEDIO
2966838,2248150,0.2198,BAJO
2966839,2248150,0.2198,BAJO
2966840,2248150,0.2198,BAJO
2966841,2248150,0.2198,BAJO
2966842,2248150,0.2198,BAJO
2967818,2191211,0.2854,BAJO
2967819,2191211,0.2854,BAJO
2963764,2200197,0.3996,MEDIO
2964684,22500206,0.373,MEDIO
2964685,22500206,0.373,MEDIO
2964686,22500206,0.373,MEDIO
2964687,22500206,0.373,MEDIO
2966916,22506614,0.3143,MEDIO
2966917,22506614,0.3143,MEDIO
2966918,22506614,0.3143,MEDIO
2966919,22506614,0.3143,MEDIO
2966920,22506614,0.3143,MEDIO
2963777,2205578,0.2178,BAJO
2963778,2205578,0.2178,BAJO
2963779,2205578,0.2178,BAJO
2963780,2205578,0.2178,BAJO
2963781,2205578,0.2178,BAJO
2964335,2236976,0.2622,BAJO
2964336,2236976,0.2622,BAJO
2964337,2236976,0.2622,BAJO
2964338,2236976,0.2622,BAJO
2964339,2236976,0.2622,BAJO
2967172,22506678,0.1236,BAJO
2967173,22506678,0.1236,BAJO
2967174,22506678,0.1236,BAJO
2967175,22506678,0.1236,BAJO
2967176,22506678,0.1236,BAJO
2965503,22505393,0.2206,BAJO
2965504,22505393,0.2206,BAJO
2965505,22505393,0.2206,BAJO
2965506,22505393,0.2206,BAJO
2965507,22505393,0.2206,BAJO
2968307,22506348,0.2707,BAJO
2968309,22506348,0.2707,BAJO
2968325,22506348,0.2707,BAJO
2968326,22506348,0.2707,BAJO
2964186,2230479,0.2153,BAJO
2964187,2230479,0.2153,BAJO
2964188,2230479,0.2153,BAJO
2964189,2230479,0.2153,BAJO
2964190,2230479,0.2153,BAJO
2967921,22506385,0.2178,BAJO
2967922,22506385,0.2178,BAJO
2967923,22506385,0.2178,BAJO
2967924,22506385,0.2178,BAJO
2967925,22506385,0.2178,BAJO
2964121,2210114,0.217,BAJO
2966729,22506883,0.2178,BAJO
2966730,22506883,0.2178,BAJO
2966731,22506883,0.2178,BAJO
2966732,22506883,0.2178,BAJO
2966733,22506883,0.2178,BAJO
2968261,2230128,0.2165,BAJO
2968262,2230128,0.2165,BAJO
2968263,2230128,0.2165,BAJO
2968264,2230128,0.2165,BAJO
2968265,2230128,0.2165,BAJO
2964176,2205890,0.4008,MEDIO
2964177,2205890,0.4008,MEDIO
2964178,2205890,0.4008,MEDIO
2964179,2205890,0.4008,MEDIO
2964180,2205890,0.4008,MEDIO
2964163,2195539,0.3107,MEDIO
2966717,2211612,0.434,MEDIO
2964138,2244423,0.4158,MEDIO
2964139,2244423,0.4158,MEDIO
2964140,2244423,0.4158,MEDIO
2964141,2244423,0.4158,MEDIO
2964142,2244423,0.4158,MEDIO
2966385,2246006,0.222,BAJO
2966386,2246006,0.222,BAJO
2966387,2246006,0.222,BAJO
2966388,2246006,0.222,BAJO
2966389,2246006,0.222,BAJO
2965316,2236544,0.2159,BAJO
2965317,2236544,0.2159,BAJO
2965318,2236544,0.2159,BAJO
2965319,2236544,0.2159,BAJO
2965320,2236544,0.2159,BAJO
2968855,22506095,0.2788,BAJO
2968856,22506095,0.2788,BAJO
2964150,2191374,0.1694,BAJO
2964151,2191374,0.1694,BAJO
2964152,2191374,0.1694,BAJO
2964153,2191374,0.1694,BAJO
2964154,2191374,0.1694,BAJO
2968051,22501137,0.2798,BAJO
2968052,22501137,0.2798,BAJO
2968053,22501137,0.2798,BAJO
2968054,22501137,0.2798,BAJO
2968055,22501137,0.2798,BAJO
2967302,22506505,0.2197,BAJO
2967303,22506505,0.2197,BAJO
2967304,22506505,0.2197,BAJO
2967305,22506505,0.2197,BAJO
2967306,22506505,0.2197,BAJO
2967200,22500968,0.274,BAJO
2967201,22500968,0.274,BAJO
2967202,22500968,0.274,BAJO
2967203,22500968,0.274,BAJO
2968892,22501958,0.2283,BAJO
2968893,22501958,0.2283,BAJO
2968894,22501958,0.2283,BAJO
2968895,22501958,0.2283,BAJO
2968896,22501958,0.2283,BAJO
2966342,22504951,0.318,MEDIO
2964751,2201175,0.457,MEDIO
2968884,22506061,0.2203,BAJO
2968885,22506061,0.2203,BAJO
2968886,22506061,0.2203,BAJO
2968887,22506061,0.2203,BAJO
2968888,22506061,0.2203,BAJO
2966928,2245504,0.1451,BAJO
2966929,2245504,0.1451,BAJO
2966930,2245504,0.1451,BAJO
2966931,2245504,0.1451,BAJO
2966932,2245504,0.1451,BAJO
2964311,2176455,0.22,BAJO
2964312,2176455,0.22,BAJO
2964313,2176455,0.22,BAJO
2964314,2176455,0.22,BAJO
2964315,2176455,0.22,BAJO
2966530,22501269,0.3579,MEDIO
2966531,22501269,0.3579,MEDIO
2966532,22501269,0.3579,MEDIO
2966533,22501269,0.3579,MEDIO
2964412,2185130,0.6807,ALTO
2964413,2185130,0.6807,ALTO
2964414,2185130,0.6807,ALTO
2964415,2185130,0.6807,ALTO
2964416,2185130,0.6807,ALTO
2966635,22505382,0.2197,BAJO
2966636,22505382,0.2197,BAJO
2966637,22505382,0.2197,BAJO
2966638,22505382,0.2197,BAJO
2966639,22505382,0.2197,BAJO
2966302,2250995,0.133,BAJO
2966303,2250995,0.133,BAJO
2966304,2250995,0.133,BAJO
2966305,2250995,0.133,BAJO
2966306,2250995,0.133,BAJO
2964434,2230020,0.2173,BAJO
2964435,2230020,0.2173,BAJO
2964436,2230020,0.2173,BAJO
2964437,2230020,0.2173,BAJO
2964438,2230020,0.2173,BAJO
2967349,2200551,0.2642,BAJO
2967350,2200551,0.2642,BAJO
2967351,2200551,0.2642,BAJO
2967352,2200551,0.2642,BAJO
2967353,2200551,0.2642,BAJO
2965643,2251029,0.1499,BAJO
2965644,2251029,0.1499,BAJO
2965645,2251029,0.1499,BAJO
2965646,2251029,0.1499,BAJO
2965647,2251029,0.1499,BAJO
2966623,22506692,0.1292,BAJO
2966624,22506692,0.1292,BAJO
2966625,22506692,0.1292,BAJO
2966626,22506692,0.1292,BAJO
2966627,22506692,0.1292,BAJO
2966852,22506109,0.223,BAJO
2966853,22506109,0.223,BAJO
2966854,22506109,0.223,BAJO
2966855,22506109,0.223,BAJO
